"id","titulo_projeto","motor","categorias"
"CNPQ-164761/2021-7","INCT de Geofísica do Petróleo","INCT de Geofisica do Petroleo Geociencias Geofisica","2.1"
"CNPQ-164944/2021-4","Utilização de bactérias benéficas na promoção de crescimento e na tolerância de MPB de cana-de-açúcar sob condições de estresse hídrico","Utilizacao de bacterias beneficas na promocao de crescimento e na tolerancia de MPB de cana-de-acucar sob condicoes de estresse hidrico Agronomia Microbiologia e Bioquimica do Solo","3.4"
"CNPQ-165330/2022-8","DESENVOLVIMENTO DE FLUIDOS DE PERFURAÇÃO A BASE DE SISTEMAS MICROEMULSIONADOS PARA APLICAÇÃO EM PERFURAÇÃO DE POÇOS DE","DESENVOLVIMENTO DE FLUIDOS DE PERFURACAO A BASE DE SISTEMAS MICROEMULSIONADOS PARA APLICACAO EM PERFURACAO DE POCOS DE  Engenharia Quimica Petroleo e Petroquimica","2.1"
"CNPQ-165470/2019-4","Desenvolvimento de um processo em escala piloto para a recuperação de óleos em resíduos de fluidos de perfuração de petróleos","Desenvolvimento de um processo em escala piloto para a recuperacao de oleos em residuos de fluidos de perfuracao de petroleos Quimica Quimica Analitica","2.1"
"CNPQ-165561/2021-1","VARIABILIDADE CLIMÁTICA E PREVISÃO SUBSSAZONAL A SAZONAL NA AMÉRICA DO SUL","VARIABILIDADE CLIMATICA E PREVISAO SUBSSAZONAL A SAZONAL NA AMERICA DO SUL Geociencias Climatologia","1.3"
"CNPQ-165624/2021-3","ANÁLISE DE MODELOS E ESTRATÉGIAS DEVIGILÂNCIA EM SAÚDE DA PANDEMIA DO COVID-19 (2020-2022)","ANALISE DE MODELOS E ESTRATEGIAS DEVIGILANCIA EM SAUDE DA PANDEMIA DO COVID-19 (2020-2022) Saude Coletiva Saude Publica","1.3"
"CNPQ-165687/2021-5","INCT de Geofísica do Petróleo","INCT de Geofisica do Petroleo Geociencias Geofisica","2.1"
"CNPQ-165689/2021-8","Apoio aos Programas Institucionais de Bolsas de PIBIC, Mestrado e Doutorado para Fortalecimento Científico do Instituto Evandro Chagas-IEC","Apoio aos Programas Institucionais de Bolsas de PIBIC, Mestrado e Doutorado para Fortalecimento Cientifico do Instituto Evandro Chagas-IEC Microbiologia Virologia","2.1"
"CNPQ-166327/2020-4","Estabelecer as principais características higrotérmica e hídrica dos núcleos de desertificação das microrregiões do Seridó e Cariri da Paraíba, Brasil","Estabelecer as principais caracteristicas higrotermica e hidrica dos nucleos de desertificacao das microrregioes do Serido e Cariri da Paraiba, Brasil Geociencias Climatologia Geografica","3.1"
"CNPQ-166520/2020-9","Sistemas inteligentes de tomada de decisão de controle para as pragas emergentes em cultivos de soja","Sistemas inteligentes de tomada de decisao de controle para as pragas emergentes em cultivos de soja Agronomia Entomologia Agricola","2.1"
"CNPQ-166644/2020-0","MODULAÇÃO DA MICROBIOTA ATIVA NA RIZOSFERA DE MILHO INOCULADO COM Azospirillum brasilense Ab-V5 E Bacillus sp. RZ2MS9 REVELADA POR SONDAS DE","MODULACAO DA MICROBIOTA ATIVA NA RIZOSFERA DE MILHO INOCULADO COM Azospirillum brasilense Ab-V5 E Bacillus sp. RZ2MS9 REVELADA POR SONDAS DE  Agronomia Microbiologia Agricola","1.3"
"CNPQ-167105/2022-1","""Tecnologias inovadoras de monitoramento e controle de pragas agrícolas baseadas em semioquímicos e agentes de controle biológico""","""Tecnologias inovadoras de monitoramento e controle de pragas agricolas baseadas em semioquimicos e agentes de controle biologico"" Biotecnologia Biotecnologia","2.1"
"CNPQ-170670/2018-0","Restauração de redes de distribuição utilizando algoritmos de busca em vizinhança variável","Restauracao de redes de distribuicao utilizando algoritmos de busca em vizinhanca variavel  Engenharia Eletrica Engenharia Eletrica","6.2"
"CNPQ-180243/2020-9","Caracterização do microbioma da cana-de-açúcar visando avanços em práticas agrícolas que focam na fixação biológica de nitrogênio","Caracterizacao do microbioma da cana-de-acucar visando avancos em praticas agricolas que focam na fixacao biologica de nitrogenio Agronomia Microbiologia e Bioquimica do Solo","3.4"
"CNPQ-180256/2022-0","Melhoramento Genético do Mamoeiro: Obtenção de Cultivares Adaptadas, Resistentes a Pragas e com Qualidade de Frutos","Melhoramento Genetico do Mamoeiro: Obtencao de Cultivares Adaptadas, Resistentes a Pragas e com Qualidade de Frutos Agronomia Melhoramento Vegetal","2.1"
"CNPQ-180298/2021-6","Práticas mitigadoras às mudanças climáticas em sistemas de produção em terras baixas no Sul do Brasil","Praticas mitigadoras as mudancas climaticas em sistemas de producao em terras baixas no Sul do Brasil Agronomia Manejo e Conservacao do Solo","7.1"
"CNPQ-180350/2022-6","Estratégias para subsidiar ações de monitoramento e controle de insetos-pragas presentes e quarentenárias ausentes no território brasileiro","Estrategias para subsidiar acoes de monitoramento e controle de insetos-pragas presentes e quarentenarias ausentes no territorio brasileiro Agronomia Defesa Fitossanitaria","2.1"
"CNPQ-180385/2021-6","Desenvolvimento de cultivares e linhagens elites de girassol visando melhoria na qualidade de óleo e no manejo da cultura","Desenvolvimento de cultivares e linhagens elites de girassol visando melhoria na qualidade de oleo e no manejo da cultura Agronomia Melhoramento Vegetal","2.1"
"CNPQ-180468/2020-0","Convertido de: Desenvolvimento de sistemas de produção de cana-de-açúcar no Cerrado - Fase 3","Convertido de: Desenvolvimento de sistemas de producao de cana-de-acucar no Cerrado - Fase 3 Agronomia Fertilidade do Solo e Adubacao","3.4"
"CNPQ-180828/2021-5","Avaliação de riscos e resiliência agroclimática","Avaliacao de riscos e resiliencia agroclimatica Agronomia Agrometeorologia","7.1"
"CNPQ-181178/2021-4","Soluções tecnológicas para otimização do uso de resíduos e biomassa como insumo para fertilidade do solo em sistemas orgânicos de produção","Solucoes tecnologicas para otimizacao do uso de residuos e biomassa como insumo para fertilidade do solo em sistemas organicos de producao Agronomia Fertilidade do Solo e Adubacao","3.4"
"CNPQ-200046/2020-9","Soluções novas e aprimoradas para configuração, gerenciamento e operação de plantas fotovoltaicas de grande escala usando sistema de armazenamento de","Solucoes novas e aprimoradas para configuracao, gerenciamento e operacao de plantas fotovoltaicas de grande escala usando sistema de armazenamento de  Engenharia de Energia Energia Solar Fotovoltaica","3.1"
"CNPQ-200046/2020-9","Soluções novas e aprimoradas para configuração, gerenciamento e operação de plantas fotovoltaicas de grande escala usando sistema de armazenamento de","Solucoes novas e aprimoradas para configuracao, gerenciamento e operacao de plantas fotovoltaicas de grande escala usando sistema de armazenamento de Engenharia de Energia Energia Solar Fotovoltaica","3.1"
"CNPQ-200078/2022-4","Capacitação na área de petróleo, gás e engenharias","Capacitacao na area de petroleo, gas e engenharias Multidisciplinar Ensino","2.1"
"CNPQ-202971/2020-1","Influência dos parâmetros de soldagem e condições do arco do processo de soldagem subaquática sobre o conteúdo de hidrogênio difusível no metal de solda","Influencia dos parametros de soldagem e condicoes do arco do processo de soldagem subaquatica sobre o conteudo de hidrogenio difusivel no metal de solda Engenharia Mecanica Processos de Fabricacao, Selecao Economica","5.1"
"CNPQ-203271/2019-0","Descoberta de Drogas Antiparasitárias usando Metodologias Avançadas de Espectroscopia e Genômica.","Descoberta de Drogas Antiparasitarias usando Metodologias Avancadas de Espectroscopia e Genomica.  Oceanografia Oceanografia Biologica","2.1"
"CNPQ-203271/2019-0","Descoberta de Drogas Antiparasitárias usando Metodologias Avançadas de Espectroscopia e Genômica.","Descoberta de Drogas Antiparasitarias usando Metodologias Avancadas de Espectroscopia e Genomica. Oceanografia Oceanografia Biologica","2.1"
"CNPQ-301019/2019-3","Aplicações da Dinâmica Não-Linear em Física de Plasmas","Aplicacoes da Dinamica Nao-Linear em Fisica de Plasmas Fisica Fisica de Plasmas e Descargas Eletricas","2.1"
"CNPQ-301019/2019-3","Aplicações da Dinâmica Não-Linear em Física de Plasmas","Aplicacoes da Dinamica Nao-Linear em Fisica de Plasmas  Fisica Fisica de Plasmas e Descargas Eletricas","2.1"
"CNPQ-301116/2019-9","Estabilização de Modelos de  Placas, Pontes e  Vigas.","Estabilizacao de Modelos de  Placas, Pontes e  Vigas. Matematica Equacoes Diferenciais Parciais","2.1"
"CNPQ-301354/2018-9","Nanocompósitos Fotocatalíticos para a Inativação de Biofilmes e Proteção contra Corrosão","Nanocompositos Fotocataliticos para a Inativacao de Biofilmes e Protecao contra Corrosao Fisica Fisica de Plasmas e Descargas Eletricas","2.1"
"CNPQ-301436/2017-7","DESENVOLVIMENTO DE PARTÍCULAS POLIMÉRICAS CONTENDO BROMELINA EXTRAÍDA DE RESÍDUOS DE ABACAXI PARA AP","DESENVOLVIMENTO DE PARTICULAS POLIMERICAS CONTENDO BROMELINA EXTRAIDA DE RESIDUOS DE ABACAXI PARA AP Biotecnologia Novas Drogas Terapeuticas","2.1"
"CNPQ-301516/2017-0","Modelagem sub-malha de escoamentos gás-sólido em leitos fluidizados","Modelagem sub-malha de escoamentos gas-solido em leitos fluidizados Engenharia Mecanica Mecanica dos Fluidos","2.1"
"CNPQ-301664/2017-0","Oferta e demanda de derivados de petróleo em Modelos Integrados de Energia","Oferta e demanda de derivados de petroleo em Modelos Integrados de Energia Engenharia de Energia Planejamento Energetico","2.1"
"CNPQ-301665/2017-6","Influência do clima na erodibilidade de solos subtropical e tropical","Influencia do clima na erodibilidade de solos subtropical e tropical Geociencias Geomorfologia","7.1"
"CNPQ-301665/2017-6","Influência do clima na erodibilidade de solos subtropical e tropical","Influencia do clima na erodibilidade de solos subtropical e tropical  Geociencias Geomorfologia","7.1"
"CNPQ-301710/2021-0","ANÁLISE DE MODELOS E ESTRATÉGIAS DEVIGILÂNCIA EM SAÚDE DA PANDEMIA DO COVID-19 (2020-2022)","ANALISE DE MODELOS E ESTRATEGIAS DEVIGILANCIA EM SAUDE DA PANDEMIA DO COVID-19 (2020-2022) Saude Coletiva Saude Publica","1.3"
"CNPQ-301739/2016-1","Estudos voltados ao Manejo de Pragas do Algodoeiro: Enfoque Bicudo-do-Algodoeiro","Estudos voltados ao Manejo de Pragas do Algodoeiro: Enfoque Bicudo-do-Algodoeiro Agronomia Entomologia Agricola","2.1"
"CNPQ-301755/2021-3","A SAÚDE DOS TRABALHADORES DA SAÚDE NO CONTEXTO DA PANDEMIA DO COVID-19: PREVENÇÃO E CUIDADO","A SAUDE DOS TRABALHADORES DA SAUDE NO CONTEXTO DA PANDEMIA DO COVID-19: PREVENCAO E CUIDADO Ciencia da Computacao Sistemas de Computacao","1.3"
"CNPQ-301927/2019-7","Materiais eletroativos baseados em ""grafeno natural"" modificados com polímeros condutores","Materiais eletroativos baseados em ""grafeno natural"" modificados com polimeros condutores Quimica Nao-Metais e Seus Compostos","6.2"
"CNPQ-301966/2017-6","Drogas ilícitas e metabólitos em esgotos e amostras de águas ambientais","Drogas ilicitas e metabolitos em esgotos e amostras de aguas ambientais Engenharia Sanitaria Controle da Poluicao","2.1"
"CNPQ-302081/2018-6","Vírus Gigantes como Vetores de Expressão de Proteínas Heterólogas","Virus Gigantes como Vetores de Expressao de Proteinas Heterologas Microbiologia Virologia","2.1"
"CNPQ-302112/2018-9","Mudanças climáticas e práticas não-sustentáveis e seus efeitos em ecossistemas costeiros e marinhos","Mudancas climaticas e praticas nao-sustentaveis e seus efeitos em ecossistemas costeiros e marinhos Ciencias Ambientais Ciencias Ambientais","7.1"
"CNPQ-302211/2018-7","Simulação Computacional de Heteroestruturas van der Waals - Metais e Semicondutores","Simulacao Computacional de Heteroestruturas van der Waals - Metais e Semicondutores Fisica Fisica da Materia Condensada","6.2"
"CNPQ-302319/2019-0","DESENVOLVIMENTO E AVALIAÇÃO DA EFICÁCIA ANTINOCICEPTIVA OROFACIAL DE SISTEMAS NANOESTRUTURADOS CONTE","DESENVOLVIMENTO E AVALIACAO DA EFICACIA ANTINOCICEPTIVA OROFACIAL DE SISTEMAS NANOESTRUTURADOS CONTE Biotecnologia Novas Drogas Terapeuticas","2.1"
"CNPQ-302368/2021-3","Pesquisa e Desenvolvimento em Luz Síncrotron, Biociências, Nanotecnologia e Bioetanol","Pesquisa e Desenvolvimento em Luz Sincrotron, Biociencias, Nanotecnologia e Bioetanol Biologia Geral Biologia Geral","3.4"
"CNPQ-302380/2017-5","Manejo cultural de frutas de clima temperado em regiões de inverno ameno","Manejo cultural de frutas de clima temperado em regioes de inverno ameno Agronomia Manejo e Tratos Culturais","7.1"
"CNPQ-302382/2016-0","Interfaces entre Isolantes Topológicos e Isolantes Topológicos e Semicondutores Triviais","Interfaces entre Isolantes Topologicos e Isolantes Topologicos e Semicondutores Triviais Fisica Fisica da Materia Condensada","6.2"
"CNPQ-302383/2019-0","MAPEAMENTO DO RELEVO UTILIZANDO TÉCNICA DE ESTEREOSCOPIA DIGITAL NA REGIÃO DO EXTREMO OESTE PAULISTA","MAPEAMENTO DO RELEVO UTILIZANDO TECNICA DE ESTEREOSCOPIA DIGITAL NA REGIAO DO EXTREMO OESTE PAULISTA Geociencias Geomorfologia","1.3"
"CNPQ-302459/2016-2","Atomização de pós e consolidação por extrusão a quente das ligas amorfizáveis FeCoBSiNb e CuZrAlY","Atomizacao de pos e consolidacao por extrusao a quente das ligas amorfizaveis FeCoBSiNb e CuZrAlY Engenharia de Materiais e Metalurgica Transformacao de Fases","2.1"
"CNPQ-302479/2018-0","Estudo da Corrosão Localizada em Ligas Al-Cu-Li de Elevada Resistência Mecânica Soldadas por FSW","Estudo da Corrosao Localizada em Ligas Al-Cu-Li de Elevada Resistencia Mecanica Soldadas por FSW Engenharia de Materiais e Metalurgica Corrosao","2.1"
"CNPQ-302515/2019-4","Equilíbrio de fases e propriedades termofísicas de misturas de gama-valerolactona ou glicerol","Equilibrio de fases e propriedades termofisicas de misturas de gama-valerolactona ou glicerol Engenharia Quimica Tecnologia Quimica","3.4"
"CNPQ-302573/2020-8","UTILIZAÇÃO DA BIOLOGIA EVOLUTIVA COMO ESTRATÉGIA DE MELHORAMENTO DE FÁRMACOS ANTINEOPLÁSICOS À BASE","UTILIZACAO DA BIOLOGIA EVOLUTIVA COMO ESTRATEGIA DE MELHORAMENTO DE FARMACOS ANTINEOPLASICOS A BASE Tecnologias de Materiais Tecnologias de Materiais","1.3"
"CNPQ-302573/2020-8","UTILIZAÇÃO DA BIOLOGIA EVOLUTIVA COMO ESTRATÉGIA DE MELHORAMENTO DE FÁRMACOS ANTINEOPLÁSICOS À BASE","UTILIZACAO DA BIOLOGIA EVOLUTIVA COMO ESTRATEGIA DE MELHORAMENTO DE FARMACOS ANTINEOPLASICOS A BASE  Tecnologias de Materiais Tecnologias de Materiais","1.3"
"CNPQ-302596/2019-4","Obtenção de zeólitas a partir de cinzas de carvão e de resíduos agroindustriais para uso em catális","Obtencao de zeolitas a partir de cinzas de carvao e de residuos agroindustriais para uso em catalis Engenharia Quimica Processos Industriais de Engenharia Quimica","2.2"
"CNPQ-302596/2019-4","Obtenção de zeólitas a partir de cinzas de carvão e de resíduos agroindustriais para uso em catális","Obtencao de zeolitas a partir de cinzas de carvao e de residuos agroindustriais para uso em catalis  Engenharia Quimica Processos Industriais de Engenharia Quimica","2.2"
"CNPQ-302672/2017-6","Semicondutores Absorvedores de Fótons em Larga Faixa de Energia para Produção de Hidrogênio","Semicondutores Absorvedores de Fotons em Larga Faixa de Energia para Producao de Hidrogenio Fisica Superficies e Interfaces; Peliculas e Filamentos","6.2"
"CNPQ-302740/2018-0","Comportamento Termomecânico de Componentes de Ligas com Memória de Forma Obtidos por Fundição de Pre","Comportamento Termomecanico de Componentes de Ligas com Memoria de Forma Obtidos por Fundicao de Pre Engenharia Mecanica Mecanica dos Solidos","2.1"
"CNPQ-302843/2019-1","Desenvolvimento de sistemas de aplicação de gás ozônio em milho de pipoca","Desenvolvimento de sistemas de aplicacao de gas ozonio em milho de pipoca Engenharia Agricola Engenharia de Processamento de Produtos Agricolas","2.1"
"CNPQ-302843/2019-1","Desenvolvimento de sistemas de aplicação de gás ozônio em milho de pipoca","Desenvolvimento de sistemas de aplicacao de gas ozonio em milho de pipoca  Engenharia Agricola Engenharia de Processamento de Produtos Agricolas","2.1"
"CNPQ-302856/2016-1","Mudanças climáticas e ambientais no Brasil: extremos climáticos, desastres naturais,  redução de ris","Mudancas climaticas e ambientais no Brasil: extremos climaticos, desastres naturais,  reducao de ris Ciencias Ambientais Ciencias Ambientais","7.1"
"CNPQ-303011/2019-0","Prolongamentos de ordem superior e aplicações para sistemas de controle","Prolongamentos de ordem superior e aplicacoes para sistemas de controle Matematica Sistemas Dinamicos","6.2"
"CNPQ-303040/2021-1","Em busca de status na União Europeia:  O hidrogênio verde como veiculo de projeção de Portugal","Em busca de status na Uniao Europeia:  O hidrogenio verde como veiculo de projecao de Portugal     Ciencia Politica Relacoes Internacionais, Bilaterais e Multilaterais","5.1"
"CNPQ-303061/2019-7","Desvendando o potencial metabólico de um consórcio bacteriano degradador de lignocelulose","Desvendando o potencial metabolico de um consorcio bacteriano degradador de lignocelulose Agronomia Microbiologia e Bioquimica do Solo","3.4"
"CNPQ-303128/2017-8","O BRASIL E A GRANDE REVERSÃO: COMÉRCIO, FINANÇAS E OS DESAFIOS DA POLÍTICA ECONÔMICA","O BRASIL E A GRANDE REVERSAO: COMERCIO, FINANCAS E OS DESAFIOS DA POLITICA ECONOMICA Economia Economia Internacional","1.3"
